         Dat/Zeit;  Wind;Rotor;Leistung;Azimut;   Prod. 1;   Prod. 2;BtrStd 1;BtrStd 2;Gen1-;Lager;Außen;GetrT; Status;Spann;Spann;Spann;Strom-;Strom-;Strom-;CosPh;    Abgabe;     Bezug;  KH-Zähl1;  KH-Zähl2;  KH-DigiE;  KH-DigiI;  KH-Ana-1;  KH-Ana-2;  KH-Ana-3;  KH-Ana-4
22.01.2016, 18:50;8,2;16;854;118,2;33390501;1744122;49146;45373;21;64;-3;47;0;397,1;397,1;396;729,1;735,9;720,5;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 19:00;7,5;16;670;119,9;33390613;1744122;49146;45373;20,1;63,2;-3;48;0;397,1;397,2;395,7;562,4;568,1;554,8;1,002;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 19:10;7,9;16;794,2;120,2;33390744;1744122;49146;45373;20;64;-3;48;0;397,7;397,6;396;675,3;680,9;666,2;0,988;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 19:20;7,8;16;759,5;121,2;33390874;1744122;49146;45373;20;64;-3;48;0;398;397,8;396,7;648,8;654,8;639,6;0,983;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 19:30;7,8;16;712,4;119,6;33390991;1744122;49147;45373;19,6;64;-3;49;0;397,8;398,1;396,8;598,6;604,3;590,2;0,998;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 19:40;7,1;16;595,8;119,1;33391101;1744122;49147;45373;18,5;64;-3;49;0;398;398,1;396,7;512,4;516,8;503,9;0,977;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 19:50;7,1;16;641,6;119,7;33391205;1744122;49147;45373;17,8;64;-3;49;0;398;398;396,8;539,7;544,7;531,1;0,997;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 20:00;7,2;16;650,3;119,8;33391214;1744122;49147;45373;17,5;64;-3;49;0;398,8;398,9;397;552,3;558,3;544;0,986;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 20:10;7,3;16;650,7;119,8;33391284;1744122;49147;45373;17,5;64;-3;49;0;398,9;399;397,1;553,4;559,5;545,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 20:20;7,3;16;650,7;119,8;33391284;1744122;49147;45373;17,5;64;-3;49;0;398,9;399;397,1;553,4;559,5;545,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 20:30;7,3;16;650,7;119,8;33391284;1744122;49147;45373;17,5;64;-3;49;0;398,9;399;397,1;553,4;559,5;545,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 20:40;7,3;16;650,7;119,8;33391284;1744122;49147;45373;17,5;64;-3;49;0;398,9;399;397,1;553,4;559,5;545,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 20:50;7,3;16;650,7;119,8;33391284;1744122;49147;45373;17,5;64;-3;49;0;398,9;399;397,1;553,4;559,5;545,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 21:00;7,3;16;650,7;119,8;33391284;1744122;49147;45373;17,5;64;-3;49;0;398,9;399;397,1;553,4;559,5;545,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 21:10;7,3;16;650,7;119,8;33391284;1744122;49147;45373;17,5;64;-3;49;0;398,9;399;397,1;553,4;559,5;545,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 21:20;6,3;16;435,5;119,8;33391357;1744122;49148;45373;16,3;62,8;-3;49;0;398,1;398,6;397,1;371,4;376,7;365,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 21:30;6,1;16;381,8;119,8;33391563;1744122;49148;45373;16;62,6;-3;49;0;398;398,6;397,1;325,9;331,1;320,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 21:40;6,1;16;381,8;119,8;33391563;1744122;49148;45373;16;62,6;-3;49;0;398;398,6;397,1;325,9;331,1;320,1;0,985;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 21:50;5,8;16;357,2;121,7;33392049;1744122;49149;45373;14,6;61,6;-2,3;48,5;0;398,4;398,8;397,5;301,1;305;295,3;0,997;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 22:00;5,8;16;356,6;124,9;33392107;1744122;49149;45373;14;61,2;-2;48;0;398,7;399;398;301,5;304,9;295,1;0,991;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 22:10;6,1;16;391,8;127,8;33392174;1744122;49149;45373;14,2;61,9;-2;48,1;0;399,1;399,2;398,1;328,1;332,1;322,2;0,997;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 22:20;6,1;16;402,2;127,2;33392249;1744122;49150;45373;15;62;-2;49;0;399,6;399,7;398,7;336,5;340,1;330,1;1;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 22:30;6;16;362,7;129;33392300;1744122;49150;45373;15;61,8;-2;49;0;399,5;399,4;398,3;304,5;307,8;298,6;0,995;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 22:40;5,9;16;360;129,5;33392358;1744122;49150;45373;15;61,5;-2;48,1;0;398,8;398,8;397,8;303,3;305,8;297,4;0,993;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 22:50;5,4;16;304,6;129,5;33392403;1744122;49150;45373;14,8;60,8;-2;48;0;398,6;398,9;397,9;258,6;260,7;253;0,992;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 23:00;4,9;16;191,8;131;33392435;1744122;49150;45373;14;59,2;-1,3;48;0;398,2;398,7;397,1;164,1;165,7;158,3;0,988;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 23:10;5,2;16;210,5;132;33392471;1744122;49150;45373;14;58,7;-1;48;0;398,2;398,3;397,1;184,3;185,8;179,2;0,961;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 23:20;5,3;16;263,6;135,1;33392513;1744122;49150;45373;14;59;-1;48;0;398,5;399;397,5;224,7;227,2;219,1;0,986;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 23:30;4,9;16;187,7;137,3;33392548;1744122;49151;45373;14;58,3;-1;48;0;398,5;398,5;397,5;163,6;165,7;158,4;0,963;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 23:40;4,8;16;149,2;138,2;33392574;1744122;49151;45373;14;57,7;-1;47,2;0;398,6;398,7;397,4;130,8;132,5;125,7;0,964;1198;21;0;0;0;0;0;0;0;0
22.01.2016, 23:50;4,9;16;128,3;135,6;33392597;1744122;49151;45373;14;57;-1;47;0;397,8;398,1;396,7;118,3;120,2;112,8;0,927;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 00:00;4,3;16;85,7;136,6;33392615;1744122;49151;45373;14;56;-1;47;0;397,8;397,7;396,7;85,5;86,8;79,9;0,826;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 00:10;4,6;16;84,5;136,6;33392630;1744122;49151;45373;14;55,7;-1;46;0;398,2;398,5;397,1;83,2;85,6;78,9;0,841;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 00:20;4,6;16;108,1;139,4;33392649;1744122;49151;45373;14;56;-1;46;0;398,7;399;397,7;102,9;105,4;98,3;0,868;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 00:30;4,8;16;163,3;142,3;33392675;1744122;49152;45373;14,1;56;-1;46;0;400,6;400,4;398,9;144,8;147;139;0,943;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 00:40;5;16;190,8;144,4;33392706;1744122;49152;45373;15;56,4;-1;46;0;400,6;400,6;399,3;166,7;169,6;161,1;0,958;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 00:50;4,8;16;133,7;148,3;33392732;1744122;49152;45373;15;56;-1;46;0;400,1;400,3;399,1;123,8;126,7;118,7;0,896;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 01:00;4,7;16;130,5;152;33392751;1744122;49152;45373;15;55,8;-1;46;0;400,7;400,9;399,9;118,3;121,4;113,8;0,918;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 01:10;4,4;16;115;156,5;33392769;1744122;49152;45373;15;55,5;-1;45,3;0;400,7;400,6;399,8;104,4;107,2;99,3;0,933;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 01:20;4,6;16;146,6;159,2;33392791;1744122;49152;45373;15;55,3;-1;45;0;401,3;401,3;400,2;130,1;132,9;124,6;0,941;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 01:30;4,6;16;117,7;157,9;33392812;1744122;49153;45373;15,8;55,6;-0,2;45;0;400,7;400,6;399,3;107,2;109,6;101,2;0,883;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 01:40;4,4;10,8;162,8;162,5;33392812;1744146;49153;45373;14,6;53,5;0;44,5;0;400,1;399,9;398,7;135,6;136,2;136,4;0,965;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 01:50;4,1;10;136,7;163,2;33392812;1744170;49153;45373;13,2;51,8;0;43,6;0;400,1;400;399;113,4;114,4;115,4;0,996;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 02:00;3,8;10;126,6;164,7;33392812;1744192;49153;45373;11,6;51;0;43;0;399,2;398,6;397,4;106,8;107,2;108,2;0,978;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 02:10;3,5;10;75,1;164,9;33392812;1744193;49153;45373;10,7;50,2;0,3;42,7;0;398,2;398,2;397,2;66,9;67,1;68,1;0,905;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 02:20;3,5;10;69,6;164,9;33392812;1744199;49153;45373;10,7;50,2;0,4;42,7;0;398,2;398,2;397,2;62,6;62,8;63,8;0,897;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 02:30;3,5;10;69,6;164,9;33392812;1744199;49153;45373;10,7;50,2;0,4;42,7;0;398,2;398,2;397,2;62,6;62,8;63,8;0,897;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 02:40;3,5;10;69,6;164,9;33392812;1744199;49153;45373;10,7;50,2;0,4;42,7;0;398,2;398,2;397,2;62,6;62,8;63,8;0,897;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 02:50;3,5;10;69,6;164,9;33392812;1744199;49153;45373;10,7;50,2;0,4;42,7;0;398,2;398,2;397,2;62,6;62,8;63,8;0,897;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 03:00;3,5;10;69,6;164,9;33392812;1744199;49153;45373;10,7;50,2;0,4;42,7;0;398,2;398,2;397,2;62,6;62,8;63,8;0,897;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 03:10;3,5;10;69,6;164,9;33392812;1744199;49153;45373;10,7;50,2;0,4;42,7;0;398,2;398,2;397,2;62,6;62,8;63,8;0,897;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 03:20;3,6;10;85,5;166,8;33392812;1744388;49153;45375;10,6;50,2;0,4;42,4;0;398,2;398,2;397,2;75,1;75,4;76,4;0,908;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 03:30;4,6;10;214,1;185,7;33392812;1744424;49153;45375;10,7;50,2;1;40;0;399,2;399;398;174,5;175,2;176;1,021;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 03:40;4,8;10;228,9;188,3;33392812;1744461;49153;45375;11,2;50,9;1;40;0;399,1;399;398,1;188,3;189,5;190,3;1,009;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 03:50;4,8;10;231,5;197,4;33392812;1744501;49153;45375;12;51;1;40;0;399,2;398,8;398;190,8;192;192,5;1,008;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 04:00;4,9;10;218,1;198,7;33392812;1744538;49153;45375;12,7;51;2;40;0;399,6;399,1;397,6;176,8;177,8;178,5;1,027;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 04:10;4,9;10;189,6;203,5;33392812;1744570;49153;45375;12;50,2;2;40;0;399;399;397,3;156,5;157,2;158,2;1,008;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 04:20;5,1;10;195,3;208,7;33392812;1744603;49153;45376;12;50,1;2;40;0;398,6;398,6;397,2;158,2;163,8;160,2;1,022;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 04:30;5,7;12,2;271,6;224;33392828;1744621;49153;45376;12,1;50,3;2;40;0;396,4;396,5;395,3;240,2;253,4;240,2;0,969;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 04:40;5,2;14,4;110,8;231,3;33392841;1744628;49153;45376;13,3;51,8;2;40,7;0;396,1;396,5;394,7;116,8;118,5;113,5;0,728;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 04:50;5,7;12,5;163,6;230;33392846;1744652;49153;45376;13,4;50,9;2;40,1;0;397;397;395,4;138,6;131,6;134,4;0,786;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 05:00;5,8;16;229,4;232,3;33392882;1744652;49153;45376;14,3;53,4;2;40,8;0;397;396,8;395,2;194,9;201,4;190,5;0,988;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 05:10;6,3;16;341,9;236,8;33392940;1744652;49153;45376;15,5;55,4;2;42;0;397;397;395,7;284,3;291,4;279,7;1,005;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 05:20;7,2;16;524,5;236,1;33393026;1744652;49153;45376;17,2;58,7;2;42,8;0;396,8;397;395,3;441,6;450,9;437,2;0,996;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 05:30;6,9;16;502,1;236,2;33393109;1744652;49154;45376;18,3;59,6;2,8;44;0;396,3;396,8;395,1;424,3;432,9;419,4;0,992;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 05:40;7,5;16;580,8;238,2;33393203;1744652;49154;45376;19,7;61,1;3;44,7;0;396,3;396,1;395;497,1;506,3;491,6;0,979;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 05:50;7,9;16;726,4;238,6;33393337;1744652;49154;45376;20,9;62,6;3;45,4;0;396;396,1;394,7;636,2;647;630,8;0,96;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 06:00;7,7;16;717,6;245,5;33393455;1744652;49154;45376;22,8;63,2;3;46,4;0;395,7;396;394,1;611,4;622;606,7;0,989;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 06:10;7;16;572,2;245,5;33393555;1744652;49154;45376;22,7;63,4;3,1;47;0;395;395,3;394;486,3;496,6;482,2;0,99;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 06:20;6,9;16;519,9;245,5;33393641;1744652;49154;45376;22;63,2;4;47,1;0;394,8;395,1;393,6;440,9;450,7;437;0,992;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 06:30;6,3;16;414,6;247,6;33393726;1744652;49155;45376;22;63,3;4;48;0;394,3;395,1;393,1;355,2;364,3;351,3;0,983;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 06:40;5,8;16;275,4;254,4;33393765;1744652;49155;45376;21,1;61,4;4;48;0;394,4;394,8;393,1;234,4;242,5;231,3;1,013;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 06:50;7;16;560,2;254,7;33393859;1744652;49155;45376;21,2;63,2;4;48;0;395,3;395,5;393,8;480,4;490,2;475,8;0,981;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 07:00;7,7;16;739,1;251,4;33393985;1744652;49155;45376;22,6;65;4;48,7;0;395;395,3;393,7;620,8;631,9;614,8;1,003;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 07:10;7,4;16;745,2;251,1;33394109;1744652;49155;45376;24;65,9;4;49,6;0;395;395,1;393,7;625,6;636,9;619,4;1,003;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 07:20;7,4;16;743,3;251;33394225;1744652;49155;45376;24,9;66,3;4,5;50,1;0;395,2;395,6;393,9;622,9;634,2;617,2;1,003;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 07:30;8;16;778,8;251;33394353;1744652;49156;45376;25,4;64,8;4,9;49,7;0;395,2;395,3;394;661,4;672,2;655,1;0,993;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 07:40;7,8;16;751,1;251,6;33394476;1744652;49156;45376;26;64;5;48,7;0;395,6;395,7;394;644,4;655,5;638,4;0,979;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 07:50;7,1;16;640;253,7;33394582;1744652;49156;45376;25,6;63,3;5;48;0;395,5;395,5;394;544,7;554,3;539,4;0,988;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 08:00;6,8;16;593,9;253,8;33394681;1744652;49156;45376;25;62,8;5;47;0;395,7;395,8;394,1;491,8;502,1;488,1;1,012;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 08:10;7,1;16;609;253,8;33394778;1744652;49156;45376;24,2;62;5;46,6;0;395,8;395,8;394,2;516,4;527,4;512,5;0,988;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 08:20;7,4;16;647,1;253,8;33394890;1744652;49156;45376;24,6;62;5;46;0;395,7;396;394,2;550,3;561,4;545,7;0,989;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 08:30;7,6;16;727,6;253,8;33395018;1744652;49157;45376;25,4;62;5;46;0;395,7;395,8;394,1;633;645;628,3;0,965;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 08:40;7,2;16;655,5;251,5;33395131;1744652;49157;45376;26;62,4;5;46;0;395,1;395,5;393,8;562,6;574,5;558,9;0,978;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 08:50;6,5;16;521,3;252,5;33395223;1744652;49157;45376;25;61,5;5;45,8;0;395;395,2;393,7;453,9;465,1;450,1;0,969;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 09:00;7,1;16;595,6;254,3;33395336;1744652;49157;45376;24,6;61;5;45;0;395;395,2;393,6;492,1;502,9;488,1;1,018;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 09:10;7,1;16;621;255,1;33395426;1744652;49157;45376;24,6;61;5;45;0;395;395;393,4;523,9;534,9;519,4;0,998;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 09:20;7,6;16;698,1;255,2;33395537;1744652;49157;45376;24,9;61;5;45;0;395,2;395,4;393,7;595,7;606,7;590,3;0,985;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 09:30;7,4;16;711,8;255,2;33395665;1744652;49158;45376;25,9;61,6;5;45;0;395,2;395,6;393,9;602,8;613,8;597,2;0,996;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 09:40;6,8;16;571,1;254,3;33395757;1744652;49158;45376;25,1;61;5;44,7;0;395;395,2;393,8;489,1;498,2;483,7;0,984;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 09:50;6,8;16;587,8;253,9;33395859;1744652;49158;45376;25;62,1;5;45,1;0;395,4;395,5;394;496,1;505,2;490,3;0,997;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 10:00;7;16;628,1;253,9;33395964;1744652;49158;45376;25;63,4;5,9;46,3;0;395,6;395,7;394,1;518,9;527,9;512,6;1,02;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 10:10;7,7;16;735,9;253,5;33396086;1744652;49158;45376;25,7;64,6;6;47,4;0;395;395,2;394;632,5;642,5;624,8;0,979;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 10:20;7,2;16;613,5;254,7;33396189;1744652;49158;45376;26;65;6;48,3;0;395;395,1;393,4;523,1;532;517,3;0,995;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 10:30;7;16;560,8;257,4;33396278;1744652;49159;45376;25,4;65;6;49;0;395,1;395,2;393,7;481,9;490,4;475,9;0,978;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 10:40;6,4;16;427,6;259;33396350;1744652;49159;45376;24,7;64,5;6;49;0;394,4;394,7;393,6;364,8;372,8;360,2;0,988;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 10:50;5,7;16;268,8;256,8;33396401;1744652;49159;45376;23,7;63;6;49;0;394,2;394,5;393,1;229,4;235,3;224,8;0,986;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 11:00;5,5;16;255,7;256,7;33396445;1744652;49159;45376;23;62;6;49;0;394,8;394,7;393,3;216,9;223,4;212,7;0,99;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 11:10;5,9;16;235,2;258,1;33396483;1744652;49159;45376;22,7;61,6;6,6;49;0;394,3;394,5;393;196,6;202,5;192;1,005;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 11:20;5,1;16;171,1;257,7;33396504;1744652;49159;45376;22;60,6;7;49;0;394,8;394,6;392,8;155,5;162;152,3;0,925;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 11:30;5,1;16;171,1;257,7;33396504;1744652;49159;45376;22;60,6;7;49;0;394,8;394,6;392,8;155,5;162;152,3;0,925;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 11:40;5,1;16;171,1;257,7;33396504;1744652;49159;45376;22;60,6;7;49;0;394,8;394,6;392,8;155,5;162;152,3;0,925;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 11:50;5,1;16;171,1;257,7;33396504;1744652;49159;45376;22;60,6;7;49;0;394,8;394,6;392,8;155,5;162;152,3;0,925;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 12:00;5,1;16;171,1;257,7;33396504;1744652;49159;45376;22;60,6;7;49;0;394,8;394,6;392,8;155,5;162;152,3;0,925;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 12:10;5,1;16;171,1;257,7;33396504;1744652;49159;45376;22;60,6;7;49;0;394,8;394,6;392,8;155,5;162;152,3;0,925;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 12:20;5,1;16;171,1;257,7;33396504;1744652;49159;45376;22;60,6;7;49;0;394,8;394,6;392,8;155,5;162;152,3;0,925;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 12:30;5,1;16;171,1;257,7;33396504;1744652;49159;45376;22;60,6;7;49;0;394,8;394,6;392,8;155,5;162;152,3;0,925;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 12:40;6;16;367;251,7;33396850;1744734;49160;45376;23,4;64,2;7;49,9;0;395,8;396,1;394,6;310,3;318,6;306;0,989;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 12:50;5,5;16;227,1;247,5;33396891;1744734;49160;45376;23;62,7;7;50;0;395,7;395,8;394,5;196,5;203,6;191,8;0,97;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 13:00;5;13;136,4;247,9;33396903;1744744;49160;45376;22,6;59,8;7;50;0;396,6;396,8;395;120,1;117,2;116,4;0,861;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 13:10;5,2;10;218,8;247;33396903;1744777;49160;45377;21;58;7;49;0;398,5;398,2;396,3;188,8;173,1;184,1;1,01;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 13:20;5,2;10;263,9;251;33396903;1744819;49160;45377;21;57,8;7;48,7;0;399;398,8;397;228;211,7;222,9;1,002;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 13:30;6,1;10,8;291,4;249,1;33396912;1744864;49160;45377;21,4;58,1;7,8;48;0;399;398,6;397;245,1;237,7;241,4;0,899;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 13:40;6,8;15,4;513,1;249,1;33397002;1744864;49161;45377;23,5;62,3;7,9;48,5;0;397,7;397,7;396,1;433,4;442;427,8;0,98;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 13:50;6,8;16;506,3;248,5;33397087;1744864;49161;45377;24;64,1;8;49,3;0;397,7;398,1;396,2;432,9;443,4;427,9;0,98;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 14:00;5,9;16;348,8;249,4;33397164;1744864;49161;45377;24;64;8;49,9;0;397,3;398,1;396,1;292,6;301,6;289;0,993;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 14:10;6;16;350,2;247,7;33397168;1744864;49161;45377;24;64;8;50;0;397,9;398;396;308,1;316,4;303,7;0,953;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 14:20;6,1;16;352,3;247,6;33397192;1744864;49161;45377;24;64;8;50;0;398;398;396;311,6;319,8;307,1;0,949;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 14:30;6,1;16;352,3;247,6;33397192;1744864;49161;45377;24;64;8;50;0;398;398;396;311,6;319,8;307,1;0,949;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 14:40;6,1;16;352,3;247,6;33397192;1744864;49161;45377;24;64;8;50;0;398;398;396;311,6;319,8;307,1;0,949;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 14:50;6,1;16;352,3;247,6;33397192;1744864;49161;45377;24;64;8;50;0;398;398;396;311,6;319,8;307,1;0,949;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 15:00;6,1;16;352,3;247,6;33397192;1744864;49161;45377;24;64;8;50;0;398;398;396;311,6;319,8;307,1;0,949;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 15:10;6,1;16;352,3;247,6;33397192;1744864;49161;45377;24;64;8;50;0;398;398;396;311,6;319,8;307,1;0,949;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 15:20;6,1;16;352,3;247,6;33397192;1744864;49161;45377;24;64;8;50;0;398;398;396;311,6;319,8;307,1;0,949;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 15:30;6,3;16;408,8;243,5;33397735;1744864;49162;45377;24;60,3;7;45,2;0;398;398,1;396,9;340;346,9;334,3;1,007;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 15:40;6;16;377;235,9;33397790;1744864;49163;45377;24;59,1;7;45;0;398,1;398,2;396,7;324,1;330,4;318,4;0,97;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 15:50;6,5;16;415,1;296,6;33397868;1744864;49163;45377;24;59,4;7;45;0;398;397,9;396,3;344,3;349,9;338,3;1,013;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 16:00;6,2;16;382,1;240,4;33397931;1744864;49163;45377;24;59,4;7;44,6;0;397,8;398;396,4;320;325,7;313,8;1,004;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 16:10;6;16;301,7;238,3;33397982;1744864;49163;45377;23,3;60;7;45,2;0;397,9;397,8;396,6;255,1;258,5;246,4;0,998;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 16:20;5,7;16;249,4;235,7;33398026;1744864;49163;45377;23;59,1;7;46;0;397,1;397,1;396;209;211;199,8;1,006;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 16:30;5,3;16;200,9;235,7;33398055;1744864;49163;45377;23;59;7;46;0;396,9;396,9;396;174,7;177;165,7;0,974;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 16:40;5,4;16;245,4;235,7;33398096;1744864;49164;45377;23;59;7;46,9;0;396,5;396,7;395,6;210;213,2;201,1;0,985;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 16:50;5,6;16;273,9;235,7;33398141;1744864;49164;45377;23;60;7;47;0;396,3;396,3;394,7;231,2;234,4;222,3;0,999;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 17:00;5,7;16;266,5;240,5;33398184;1744864;49164;45377;23;60,7;7;47,1;0;396,5;396,5;395;226,2;229,7;217,3;1;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 17:10;5,9;16;283,6;239,6;33398229;1744864;49164;45377;23;60,6;7;48;0;396,6;396,4;395,2;246;249,4;237,3;0,975;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 17:20;5,1;16;149,9;232,5;33398254;1744864;49164;45377;22,4;59,7;7;48;0;396,2;396,3;395;138,5;141,5;131,9;0,921;1198;21;0;0;0;0;0;0;0;0
23.01.2016, 17:30;5,2;16;195,6;227,7;33398284;1744864;49164;45377;22;59;7;48;0;396,8;396,8;395,6;165,7;168,3;159,5;1,006;1198;21;0;0;0;0;0;0;0;0
